time,measurement_value
2025-02-17T01:51:00Z,1058.1299999999999
2025-02-17T01:52:00Z,1055.025
2025-02-17T01:53:00Z,1049.3600000000001
2025-02-17T01:54:00Z,1042.72
2025-02-17T01:55:00Z,1034.2025
2025-02-17T01:56:00Z,1028.365
2025-02-17T01:57:00Z,1020.0775000000001
2025-02-17T01:58:00Z,1014.1875000000001
2025-02-17T01:59:00Z,1006.115
2025-02-17T02:00:00Z,997.4474999999999
2025-02-17T02:01:00Z,988.27
2025-02-17T02:02:00Z,977.9175
2025-02-17T02:03:00Z,965.285
2025-02-17T02:04:00Z,955.19
2025-02-17T02:05:00Z,945.6000000000001
2025-02-17T02:06:00Z,937.0124999999999
2025-02-17T02:07:00Z,928.4175
2025-02-17T02:08:00Z,920.21
2025-02-17T02:09:00Z,913.1225
2025-02-17T02:10:00Z,907.5
2025-02-17T02:11:00Z,899.6475
2025-02-17T02:12:00Z,890.9950000000001
2025-02-17T02:13:00Z,884.05
2025-02-17T02:14:00Z,876.515
2025-02-17T02:15:00Z,869.5975000000001
2025-02-17T02:16:00Z,862.4750000000001
2025-02-17T02:17:00Z,854.6375
2025-02-17T02:18:00Z,845.59
2025-02-17T02:19:00Z,836.7175
2025-02-17T02:20:00Z,828.4224999999999
2025-02-17T02:21:00Z,820.1600000000001
2025-02-17T02:22:00Z,809.9275
2025-02-17T02:23:00Z,799.475
2025-02-17T02:24:00Z,789.2950000000001
2025-02-17T02:25:00Z,781.2775
2025-02-17T02:26:00Z,774.8875
2025-02-17T02:27:00Z,767.6525
2025-02-17T02:28:00Z,760.055
2025-02-17T02:29:00Z,753.2075
2025-02-17T02:30:00Z,744.6524999999999
2025-02-17T02:31:00Z,736.9875
2025-02-17T02:32:00Z,729.77
2025-02-17T02:33:00Z,720.115
2025-02-17T02:34:00Z,710.39
2025-02-17T02:35:00Z,701.53
2025-02-17T02:36:00Z,692.3325
2025-02-17T02:37:00Z,681.85
2025-02-17T02:38:00Z,673.1025
2025-02-17T02:39:00Z,664.1750000000001
2025-02-17T02:40:00Z,657.095
2025-02-17T02:41:00Z,649.7325
2025-02-17T02:42:00Z,643.4250000000001
2025-02-17T02:43:00Z,638.1474999999999
2025-02-17T02:44:00Z,631.44
2025-02-17T02:45:00Z,623.5350000000001
2025-02-17T02:46:00Z,615.1225000000001
2025-02-17T02:47:00Z,606.7925
2025-02-17T02:48:00Z,598.4925
2025-02-17T02:49:00Z,591.4075
2025-02-17T02:50:00Z,584.44
2025-02-17T02:51:00Z,578.035
2025-02-17T02:52:00Z,570.24
2025-02-17T02:53:00Z,562.4425000000001
2025-02-17T02:54:00Z,554.1775
2025-02-17T02:55:00Z,545.6175
2025-02-17T02:56:00Z,539.4875
2025-02-17T02:57:00Z,533.0675
2025-02-17T02:58:00Z,528.7725
2025-02-17T02:59:00Z,522.815
2025-02-17T03:00:00Z,517.0
2025-02-17T03:01:00Z,513.505
2025-02-17T03:02:00Z,508.67
2025-02-17T03:03:00Z,505.44
2025-02-17T03:04:00Z,502.14750000000004
2025-02-17T03:05:00Z,497.69500000000005
2025-02-17T03:06:00Z,494.0675
2025-02-17T03:07:00Z,489.9425
2025-02-17T03:08:00Z,486.9425
2025-02-17T03:09:00Z,483.19000000000005
2025-02-17T03:10:00Z,479.345
2025-02-17T03:11:00Z,473.31
2025-02-17T03:12:00Z,468.6275
2025-02-17T03:13:00Z,464.6175
2025-02-17T03:14:00Z,459.32
2025-02-17T03:15:00Z,455.98999999999995
2025-02-17T03:16:00Z,452.6975
2025-02-17T03:17:00Z,448.2825
2025-02-17T03:18:00Z,444.73
2025-02-17T03:19:00Z,442.6075
2025-02-17T03:20:00Z,441.28749999999997
2025-02-17T03:21:00Z,439.645
2025-02-17T03:22:00Z,437.60749999999996
2025-02-17T03:23:00Z,437.81499999999994
2025-02-17T03:24:00Z,439.09000000000003
2025-02-17T03:25:00Z,438.59250000000003
2025-02-17T03:26:00Z,437.825
2025-02-17T03:27:00Z,435.18
2025-02-17T03:28:00Z,434.00750000000005
2025-02-17T03:29:00Z,434.025
2025-02-17T03:30:00Z,433.82
2025-02-17T03:31:00Z,433.27250000000004
2025-02-17T03:32:00Z,431.6825
2025-02-17T03:33:00Z,430.26000000000005
2025-02-17T03:34:00Z,430.77250000000004
2025-02-17T03:35:00Z,430.15999999999997
2025-02-17T03:36:00Z,431.05749999999995
2025-02-17T03:37:00Z,432.7075
2025-02-17T03:38:00Z,433.8225
2025-02-17T03:39:00Z,433.45500000000004
2025-02-17T03:40:00Z,431.6025
2025-02-17T03:41:00Z,429.62500000000006
2025-02-17T03:42:00Z,429.8675
2025-02-17T03:43:00Z,428.91999999999996
2025-02-17T03:44:00Z,427.0225
2025-02-17T03:45:00Z,426.40000000000003
2025-02-17T03:46:00Z,425.85249999999996
2025-02-17T03:47:00Z,425.5825
2025-02-17T03:48:00Z,426.3575
2025-02-17T03:49:00Z,426.4825
2025-02-17T03:50:00Z,426.84250000000003
2025-02-17T03:51:00Z,426.6875
2025-02-17T03:52:00Z,427.125
2025-02-17T03:53:00Z,427.0325
2025-02-17T03:54:00Z,427.14250000000004
2025-02-17T03:55:00Z,427.20500000000004
2025-02-17T03:56:00Z,427.8925
2025-02-17T03:57:00Z,427.03000000000003
2025-02-17T03:58:00Z,425.515
2025-02-17T03:59:00Z,423.5625
2025-02-17T04:00:00Z,422.4675
2025-02-17T04:01:00Z,420.8125
2025-02-17T04:02:00Z,418.6325
2025-02-17T04:03:00Z,417.565
2025-02-17T04:04:00Z,415.36750000000006
2025-02-17T04:05:00Z,414.225
2025-02-17T04:06:00Z,413.9
2025-02-17T04:07:00Z,414.275
2025-02-17T04:08:00Z,413.915
2025-02-17T04:09:00Z,413.125
2025-02-17T04:10:00Z,413.0775
2025-02-17T04:11:00Z,411.625
2025-02-17T04:12:00Z,410.98
2025-02-17T04:13:00Z,409.41749999999996
2025-02-17T04:14:00Z,408.545
2025-02-17T04:15:00Z,409.12749999999994
2025-02-17T04:16:00Z,408.315
2025-02-17T04:17:00Z,407.74
2025-02-17T04:18:00Z,408.5775
2025-02-17T04:19:00Z,408.36249999999995
2025-02-17T04:20:00Z,408.1975
2025-02-17T04:21:00Z,407.865
2025-02-17T04:22:00Z,406.95
2025-02-17T04:23:00Z,406.485
2025-02-17T04:24:00Z,405.1575
2025-02-17T04:25:00Z,403.115
2025-02-17T04:26:00Z,401.8225
2025-02-17T04:27:00Z,400.615
2025-02-17T04:28:00Z,401.79
2025-02-17T04:29:00Z,402.71999999999997
2025-02-17T04:30:00Z,401.1925
2025-02-17T04:31:00Z,400.2075
2025-02-17T04:32:00Z,400.915
2025-02-17T04:33:00Z,401.725
2025-02-17T04:34:00Z,404.0325
2025-02-17T04:35:00Z,405.40250000000003
2025-02-17T04:36:00Z,406.34749999999997
2025-02-17T04:37:00Z,407.08500000000004
2025-02-17T04:38:00Z,408.4625
2025-02-17T04:39:00Z,409.2575
2025-02-17T04:40:00Z,410.60749999999996
2025-02-17T04:41:00Z,413.33000000000004
2025-02-17T04:42:00Z,415.585
2025-02-17T04:43:00Z,417.0
2025-02-17T04:44:00Z,418.4
2025-02-17T04:45:00Z,420.9699999999999
2025-02-17T04:46:00Z,423.9625
2025-02-17T04:47:00Z,427.02000000000004
2025-02-17T04:48:00Z,429.40000000000003
2025-02-17T04:49:00Z,431.33000000000004
2025-02-17T04:50:00Z,433.28499999999997
2025-02-17T04:51:00Z,435.52
2025-02-17T04:52:00Z,437.9075
2025-02-17T04:53:00Z,439.43249999999995
2025-02-17T04:54:00Z,441.68750000000006
2025-02-17T04:55:00Z,444.4225
2025-02-17T04:56:00Z,447.2325
2025-02-17T04:57:00Z,450.39750000000004
2025-02-17T04:58:00Z,453.49750000000006
2025-02-17T04:59:00Z,456.6775
2025-02-17T05:00:00Z,460.2975
2025-02-17T05:01:00Z,464.2625
2025-02-17T05:02:00Z,469.94000000000005
2025-02-17T05:03:00Z,474.2724999999999
2025-02-17T05:04:00Z,479.8875
2025-02-17T05:05:00Z,486.70000000000005
2025-02-17T05:06:00Z,494.1475
2025-02-17T05:07:00Z,500.3775
2025-02-17T05:08:00Z,504.89000000000004
2025-02-17T05:09:00Z,511.77750000000003
2025-02-17T05:10:00Z,518.9875
2025-02-17T05:11:00Z,526.0875
2025-02-17T05:12:00Z,533.855
2025-02-17T05:13:00Z,542.245
2025-02-17T05:14:00Z,551.5975000000001
2025-02-17T05:15:00Z,559.1
2025-02-17T05:16:00Z,566.7825
2025-02-17T05:17:00Z,573.6225000000001
2025-02-17T05:18:00Z,579.89
2025-02-17T05:19:00Z,587.0450000000001
2025-02-17T05:20:00Z,593.7674999999999
2025-02-17T05:21:00Z,599.9075
2025-02-17T05:22:00Z,606.3925
2025-02-17T05:23:00Z,611.9925
2025-02-17T05:24:00Z,618.905
2025-02-17T05:25:00Z,626.4775
2025-02-17T05:26:00Z,633.3599999999999
2025-02-17T05:27:00Z,640.3050000000001
2025-02-17T05:28:00Z,646.115
2025-02-17T05:29:00Z,651.54
2025-02-17T05:30:00Z,656.2349999999999
2025-02-17T05:31:00Z,662.755
2025-02-17T05:32:00Z,668.77
2025-02-17T05:33:00Z,672.595
2025-02-17T05:34:00Z,676.34
2025-02-17T05:35:00Z,679.0125
2025-02-17T05:36:00Z,681.1075
2025-02-17T05:37:00Z,683.155
2025-02-17T05:38:00Z,684.125
2025-02-17T05:39:00Z,685.15
2025-02-17T05:40:00Z,688.5025
2025-02-17T05:41:00Z,691.97
2025-02-17T05:42:00Z,696.6424999999999
2025-02-17T05:43:00Z,701.275
2025-02-17T05:44:00Z,704.84
2025-02-17T05:45:00Z,709.3475
2025-02-17T05:46:00Z,713.065
2025-02-17T05:47:00Z,716.2025000000001
2025-02-17T05:48:00Z,720.59
2025-02-17T05:49:00Z,724.2574999999999
2025-02-17T05:50:00Z,727.72
2025-02-17T05:51:00Z,732.0200000000001
2025-02-17T05:52:00Z,736.6925
2025-02-17T05:53:00Z,741.235
2025-02-17T05:54:00Z,745.405
2025-02-17T05:55:00Z,749.76
2025-02-17T05:56:00Z,753.8575
2025-02-17T05:57:00Z,757.6075000000001
2025-02-17T05:58:00Z,762.6824999999999
2025-02-17T05:59:00Z,768.1700000000001
2025-02-17T06:00:00Z,774.0450000000001
2025-02-17T06:01:00Z,779.8025
2025-02-17T06:02:00Z,785.1025
2025-02-17T06:03:00Z,789.0825
2025-02-17T06:04:00Z,794.0625
2025-02-17T06:05:00Z,799.0150000000001
2025-02-17T06:06:00Z,801.0025
2025-02-17T06:07:00Z,802.38
2025-02-17T06:08:00Z,802.86
2025-02-17T06:09:00Z,807.0374999999999
2025-02-17T06:10:00Z,808.8725
2025-02-17T06:11:00Z,809.06
2025-02-17T06:12:00Z,810.4549999999999
2025-02-17T06:13:00Z,812.0249999999999
2025-02-17T06:14:00Z,813.0875000000001
2025-02-17T06:15:00Z,813.8425
2025-02-17T06:16:00Z,815.78
2025-02-17T06:17:00Z,815.6125000000001
2025-02-17T06:18:00Z,815.6775
2025-02-17T06:19:00Z,818.32
2025-02-17T06:20:00Z,818.1750000000001
2025-02-17T06:21:00Z,817.3725
2025-02-17T06:22:00Z,818.9425
2025-02-17T06:23:00Z,819.5525
2025-02-17T06:24:00Z,820.5699999999999
2025-02-17T06:25:00Z,821.265
2025-02-17T06:26:00Z,822.4375
2025-02-17T06:27:00Z,821.435
2025-02-17T06:28:00Z,821.0275
2025-02-17T06:29:00Z,824.22
2025-02-17T06:30:00Z,827.5575000000001
2025-02-17T06:31:00Z,831.4124999999999
2025-02-17T06:32:00Z,835.67
2025-02-17T06:33:00Z,839.4350000000001
2025-02-17T06:34:00Z,844.2574999999999
2025-02-17T06:35:00Z,848.4525
2025-02-17T06:36:00Z,853.0474999999999
2025-02-17T06:37:00Z,858.5250000000001
2025-02-17T06:38:00Z,865.2375
2025-02-17T06:39:00Z,873.6875
2025-02-17T06:40:00Z,882.1625
2025-02-17T06:41:00Z,889.525
2025-02-17T06:42:00Z,894.9975
2025-02-17T06:43:00Z,896.7449999999999
2025-02-17T06:44:00Z,900.825
2025-02-17T06:45:00Z,904.25
2025-02-17T06:46:00Z,906.645
2025-02-17T06:47:00Z,909.41
2025-02-17T06:48:00Z,913.75
2025-02-17T06:49:00Z,916.3675000000001
2025-02-17T06:50:00Z,919.1125000000001
2025-02-17T06:51:00Z,921.725
2025-02-17T06:52:00Z,925.025
2025-02-17T06:53:00Z,925.3699999999999
2025-02-17T06:54:00Z,926.9425000000001
2025-02-17T06:55:00Z,929.7075
2025-02-17T06:56:00Z,933.4525000000001
2025-02-17T06:57:00Z,936.0550000000001
2025-02-17T06:58:00Z,939.5824999999999
2025-02-17T06:59:00Z,940.8399999999999
2025-02-17T07:00:00Z,942.8399999999999
2025-02-17T07:01:00Z,944.8775000000002
2025-02-17T07:02:00Z,946.3425
2025-02-17T07:03:00Z,947.2549999999999
2025-02-17T07:04:00Z,948.8025
2025-02-17T07:05:00Z,948.995
2025-02-17T07:06:00Z,948.6700000000001
2025-02-17T07:07:00Z,950.4625
2025-02-17T07:08:00Z,953.7025
2025-02-17T07:09:00Z,956.3075
2025-02-17T07:10:00Z,957.0875
2025-02-17T07:11:00Z,959.375
2025-02-17T07:12:00Z,961.1075
2025-02-17T07:13:00Z,961.835
2025-02-17T07:14:00Z,964.4825000000001
2025-02-17T07:15:00Z,967.6725
2025-02-17T07:16:00Z,969.1674999999999
2025-02-17T07:17:00Z,971.665
2025-02-17T07:18:00Z,977.29
2025-02-17T07:19:00Z,982.5074999999999
2025-02-17T07:20:00Z,984.7175
2025-02-17T07:21:00Z,990.5825
2025-02-17T07:22:00Z,998.4350000000001
2025-02-17T07:23:00Z,1005.7225
2025-02-17T07:24:00Z,1012.815
2025-02-17T07:25:00Z,1019.1725
2025-02-17T07:26:00Z,1024.74
2025-02-17T07:27:00Z,1030.2825
2025-02-17T07:28:00Z,1037.8700000000001
2025-02-17T07:29:00Z,1042.9925
2025-02-17T07:30:00Z,1048.25
2025-02-17T07:31:00Z,1051.33
2025-02-17T07:32:00Z,1052.0
2025-02-17T07:33:00Z,1051.7575
2025-02-17T07:34:00Z,1053.545
2025-02-17T07:35:00Z,1057.1275
2025-02-17T07:36:00Z,1063.2225
2025-02-17T07:37:00Z,1068.6575
2025-02-17T07:38:00Z,1072.6675
2025-02-17T07:39:00Z,1076.1075
2025-02-17T07:40:00Z,1078.9524999999999
2025-02-17T07:41:00Z,1080.9375
2025-02-17T07:42:00Z,1082.6925
2025-02-17T07:43:00Z,1087.5275
2025-02-17T07:44:00Z,1098.1125
2025-02-17T07:45:00Z,1104.1725
2025-02-17T07:46:00Z,1112.4125
2025-02-17T07:47:00Z,1121.355
2025-02-17T07:48:00Z,1127.3475
2025-02-17T07:49:00Z,1132.2375000000002
2025-02-17T07:50:00Z,1139.0575
2025-02-17T07:51:00Z,1145.56
2025-02-17T07:52:00Z,1151.6924999999999
2025-02-17T07:53:00Z,1156.2525
2025-02-17T07:54:00Z,1164.0525
2025-02-17T07:55:00Z,1170.95
2025-02-17T07:56:00Z,1177.8975
2025-02-17T07:57:00Z,1185.135
2025-02-17T07:58:00Z,1191.9275
2025-02-17T07:59:00Z,1198.5325
2025-02-17T08:00:00Z,1205.835
2025-02-17T08:01:00Z,1211.1475
2025-02-17T08:02:00Z,1215.4275
2025-02-17T08:03:00Z,1218.6325
2025-02-17T08:04:00Z,1220.9425
2025-02-17T08:05:00Z,1225.16
2025-02-17T08:06:00Z,1233.2425
2025-02-17T08:07:00Z,1243.375
2025-02-17T08:08:00Z,1253.22
2025-02-17T08:09:00Z,1261.9275
2025-02-17T08:10:00Z,1271.7124999999999
2025-02-17T08:11:00Z,1278.3674999999998
2025-02-17T08:12:00Z,1283.6325
2025-02-17T08:13:00Z,1291.0124999999998
2025-02-17T08:14:00Z,1296.7
2025-02-17T08:15:00Z,1302.7375
2025-02-17T08:16:00Z,1309.1975
2025-02-17T08:17:00Z,1318.6325
2025-02-17T08:18:00Z,1326.6025
2025-02-17T08:19:00Z,1333.8274999999999
2025-02-17T08:20:00Z,1341.0449999999998
2025-02-17T08:21:00Z,1348.1775
2025-02-17T08:22:00Z,1354.4050000000002
2025-02-17T08:23:00Z,1356.4725
2025-02-17T08:24:00Z,1357.5500000000002
2025-02-17T08:25:00Z,1359.1850000000002
2025-02-17T08:26:00Z,1358.4850000000001
2025-02-17T08:27:00Z,1359.6799999999998
2025-02-17T08:28:00Z,1360.34
2025-02-17T08:29:00Z,1362.485
2025-02-17T08:30:00Z,1365.0825
2025-02-17T08:31:00Z,1366.6825
2025-02-17T08:32:00Z,1371.1225
2025-02-17T08:33:00Z,1376.965
2025-02-17T08:34:00Z,1383.05
2025-02-17T08:35:00Z,1387.84
2025-02-17T08:36:00Z,1389.7800000000002
2025-02-17T08:37:00Z,1393.6275
2025-02-17T08:38:00Z,1399.3175
2025-02-17T08:39:00Z,1405.14
2025-02-17T08:40:00Z,1410.7475
2025-02-17T08:41:00Z,1413.775
2025-02-17T08:42:00Z,1417.0
2025-02-17T08:43:00Z,1423.06
2025-02-17T08:44:00Z,1424.6025
2025-02-17T08:45:00Z,1424.0375000000001
2025-02-17T08:46:00Z,1426.99
2025-02-17T08:47:00Z,1430.675
2025-02-17T08:48:00Z,1434.005
2025-02-17T08:49:00Z,1440.2475
2025-02-17T08:50:00Z,1446.6075
2025-02-17T08:51:00Z,1454.3725
2025-02-17T08:52:00Z,1462.6025000000002
2025-02-17T08:53:00Z,1469.9975
2025-02-17T08:54:00Z,1479.2424999999998
2025-02-17T08:55:00Z,1487.91
2025-02-17T08:56:00Z,1497.7575000000002
2025-02-17T08:57:00Z,1509.3600000000001
2025-02-17T08:58:00Z,1519.7825
2025-02-17T08:59:00Z,1527.9
2025-02-17T09:00:00Z,1535.2675
2025-02-17T09:01:00Z,1543.8025
2025-02-17T09:02:00Z,1554.5874999999999
2025-02-17T09:03:00Z,1565.2324999999998
2025-02-17T09:04:00Z,1576.2925
2025-02-17T09:05:00Z,1590.94
2025-02-17T09:06:00Z,1603.71
2025-02-17T09:07:00Z,1614.2825
2025-02-17T09:08:00Z,1622.085
2025-02-17T09:09:00Z,1627.85
2025-02-17T09:10:00Z,1632.0600000000002
2025-02-17T09:11:00Z,1638.3475
2025-02-17T09:12:00Z,1646.8875
2025-02-17T09:13:00Z,1655.7424999999998
2025-02-17T09:14:00Z,1666.0749999999998
2025-02-17T09:15:00Z,1677.6475
2025-02-17T09:16:00Z,1684.575
2025-02-17T09:17:00Z,1689.94
2025-02-17T09:18:00Z,1695.725
2025-02-17T09:19:00Z,1700.75
2025-02-17T09:20:00Z,1704.7225
2025-02-17T09:21:00Z,1709.4824999999998
2025-02-17T09:22:00Z,1714.0875
2025-02-17T09:23:00Z,1718.0375
2025-02-17T09:24:00Z,1722.6
2025-02-17T09:25:00Z,1725.6275
2025-02-17T09:26:00Z,1729.73
2025-02-17T09:27:00Z,1740.335
2025-02-17T09:28:00Z,1752.8300000000002
2025-02-17T09:29:00Z,1761.4650000000001
2025-02-17T09:30:00Z,1768.6325
2025-02-17T09:31:00Z,1776.165
2025-02-17T09:32:00Z,1785.2024999999999
2025-02-17T09:33:00Z,1792.4475
2025-02-17T09:34:00Z,1802.8650000000002
2025-02-17T09:35:00Z,1811.4750000000001
2025-02-17T09:36:00Z,1820.1725
2025-02-17T09:37:00Z,1828.52
2025-02-17T09:38:00Z,1835.025
2025-02-17T09:39:00Z,1835.005
2025-02-17T09:40:00Z,1837.6049999999998
2025-02-17T09:41:00Z,1840.105
2025-02-17T09:42:00Z,1847.7625
2025-02-17T09:43:00Z,1854.7000000000003
2025-02-17T09:44:00Z,1859.0725
2025-02-17T09:45:00Z,1863.5600000000002
2025-02-17T09:46:00Z,1867.4724999999999
2025-02-17T09:47:00Z,1869.9225000000001
2025-02-17T09:48:00Z,1870.7925
2025-02-17T09:49:00Z,1874.0725
2025-02-17T09:50:00Z,1878.93
2025-02-17T09:51:00Z,1881.6975
2025-02-17T09:52:00Z,1882.4175
2025-02-17T09:53:00Z,1881.7125
2025-02-17T09:54:00Z,1883.6075
2025-02-17T09:55:00Z,1886.1425
2025-02-17T09:56:00Z,1886.335
2025-02-17T09:57:00Z,1884.8049999999998
2025-02-17T09:58:00Z,1881.5175000000002
2025-02-17T09:59:00Z,1877.8774999999998
2025-02-17T10:00:00Z,1879.535
2025-02-17T10:01:00Z,1884.6325000000002
2025-02-17T10:02:00Z,1887.0949999999998
2025-02-17T10:03:00Z,1886.585
2025-02-17T10:04:00Z,1886.4524999999999
2025-02-17T10:05:00Z,1887.6725000000001
2025-02-17T10:06:00Z,1883.9025
2025-02-17T10:07:00Z,1881.4225
2025-02-17T10:08:00Z,1878.7324999999998
2025-02-17T10:09:00Z,1874.02
2025-02-17T10:10:00Z,1871.9175
2025-02-17T10:11:00Z,1872.6100000000001
2025-02-17T10:12:00Z,1870.1825
2025-02-17T10:13:00Z,1867.2525
2025-02-17T10:14:00Z,1865.84
2025-02-17T10:15:00Z,1862.9175
2025-02-17T10:16:00Z,1861.2000000000003
2025-02-17T10:17:00Z,1863.0325
2025-02-17T10:18:00Z,1865.5625
2025-02-17T10:19:00Z,1866.605
2025-02-17T10:20:00Z,1868.2350000000001
2025-02-17T10:21:00Z,1867.9524999999999
2025-02-17T10:22:00Z,1868.4524999999999
2025-02-17T10:23:00Z,1869.57
2025-02-17T10:24:00Z,1869.4299999999998
2025-02-17T10:25:00Z,1871.6875
2025-02-17T10:26:00Z,1876.0325
2025-02-17T10:27:00Z,1879.6200000000001
2025-02-17T10:28:00Z,1880.3799999999999
2025-02-17T10:29:00Z,1875.9500000000003
2025-02-17T10:30:00Z,1876.6075
2025-02-17T10:31:00Z,1877.3725
2025-02-17T10:32:00Z,1879.8399999999997
2025-02-17T10:33:00Z,1882.5899999999997
2025-02-17T10:34:00Z,1883.83
2025-02-17T10:35:00Z,1884.4624999999999
2025-02-17T10:36:00Z,1885.2375000000002
2025-02-17T10:37:00Z,1886.4499999999998
2025-02-17T10:38:00Z,1888.1124999999997
2025-02-17T10:39:00Z,1890.1874999999998
2025-02-17T10:40:00Z,1896.6075
2025-02-17T10:41:00Z,1900.9725
2025-02-17T10:42:00Z,1904.2749999999999
2025-02-17T10:43:00Z,1905.3325000000002
2025-02-17T10:44:00Z,1906.2425000000003
2025-02-17T10:45:00Z,1905.2799999999997
2025-02-17T10:46:00Z,1909.2625
2025-02-17T10:47:00Z,1912.88
2025-02-17T10:48:00Z,1915.255
2025-02-17T10:49:00Z,1918.365
2025-02-17T10:50:00Z,1920.1475
2025-02-17T10:51:00Z,1920.5949999999998
2025-02-17T10:52:00Z,1922.9050000000002
2025-02-17T10:53:00Z,1923.395
2025-02-17T10:54:00Z,1927.2399999999998
2025-02-17T10:55:00Z,1930.5475000000001
2025-02-17T10:56:00Z,1931.4425
2025-02-17T10:57:00Z,1935.25
2025-02-17T10:58:00Z,1942.3625000000002
