time,measurement_value
2025-02-25T06:56:00Z,336.0
2025-02-25T06:57:00Z,502.0
2025-02-25T06:58:00Z,445.0
2025-02-25T06:59:00Z,507.0
2025-02-25T07:00:00Z,548.0
2025-02-25T07:01:00Z,463.0
2025-02-25T07:02:00Z,403.0
2025-02-25T07:03:00Z,555.0
2025-02-25T07:04:00Z,807.0
2025-02-25T07:05:00Z,778.0
2025-02-25T07:06:00Z,644.0
2025-02-25T07:07:00Z,714.0
2025-02-25T07:08:00Z,745.0
2025-02-25T07:09:00Z,697.0
2025-02-25T07:10:00Z,651.0
2025-02-25T07:11:00Z,418.0
2025-02-25T07:12:00Z,559.0
2025-02-25T07:13:00Z,621.0
2025-02-25T07:14:00Z,769.0
2025-02-25T07:15:00Z,775.0
2025-02-25T07:16:00Z,633.0
2025-02-25T07:17:00Z,541.0
2025-02-25T07:18:00Z,616.0
2025-02-25T07:19:00Z,811.0
2025-02-25T07:20:00Z,743.0
2025-02-25T07:21:00Z,721.0
2025-02-25T07:22:00Z,756.0
2025-02-25T07:23:00Z,703.0
2025-02-25T07:24:00Z,730.0
2025-02-25T07:25:00Z,721.0
2025-02-25T07:26:00Z,686.0
2025-02-25T07:27:00Z,809.0
2025-02-25T07:28:00Z,667.0
2025-02-25T07:29:00Z,673.0
2025-02-25T07:30:00Z,679.0
2025-02-25T07:31:00Z,559.0
2025-02-25T07:32:00Z,556.0
2025-02-25T07:33:00Z,522.0
2025-02-25T07:34:00Z,530.0
2025-02-25T07:35:00Z,594.0
2025-02-25T07:36:00Z,660.0
2025-02-25T07:37:00Z,655.0
2025-02-25T07:38:00Z,734.0
2025-02-25T07:39:00Z,878.0
2025-02-25T07:40:00Z,945.0
2025-02-25T07:41:00Z,932.0
2025-02-25T07:42:00Z,741.0
2025-02-25T07:43:00Z,671.0
2025-02-25T07:44:00Z,1000.0
2025-02-25T07:45:00Z,934.0
2025-02-25T07:46:00Z,857.0
2025-02-25T07:47:00Z,898.0
2025-02-25T07:48:00Z,997.0
2025-02-25T07:49:00Z,955.0
2025-02-25T07:50:00Z,836.0
2025-02-25T07:51:00Z,775.0
2025-02-25T07:52:00Z,1098.0
2025-02-25T07:53:00Z,1127.0
2025-02-25T07:54:00Z,1216.0
2025-02-25T07:55:00Z,1081.0
2025-02-25T07:56:00Z,977.0
2025-02-25T07:57:00Z,1032.0
2025-02-25T07:58:00Z,885.0
2025-02-25T07:59:00Z,735.0
2025-02-25T08:00:00Z,737.0
2025-02-25T08:01:00Z,794.0
2025-02-25T08:02:00Z,808.0
2025-02-25T08:03:00Z,857.0
2025-02-25T08:04:00Z,934.0
2025-02-25T08:05:00Z,945.0
2025-02-25T08:06:00Z,845.0
2025-02-25T08:07:00Z,990.0
2025-02-25T08:08:00Z,1091.0
2025-02-25T08:09:00Z,1242.0
2025-02-25T08:10:00Z,1418.0
2025-02-25T08:11:00Z,1359.0
2025-02-25T08:12:00Z,1082.0
2025-02-25T08:13:00Z,1005.0
2025-02-25T08:14:00Z,937.0
2025-02-25T08:15:00Z,935.0
2025-02-25T08:16:00Z,910.0
2025-02-25T08:17:00Z,701.0
2025-02-25T08:18:00Z,789.0
2025-02-25T08:19:00Z,1066.0
2025-02-25T08:20:00Z,1071.0
2025-02-25T08:21:00Z,948.0
2025-02-25T08:22:00Z,1047.0
2025-02-25T08:23:00Z,1112.0
2025-02-25T08:24:00Z,890.0
2025-02-25T08:25:00Z,1214.0
2025-02-25T08:26:00Z,1141.0
2025-02-25T08:27:00Z,1314.0
2025-02-25T08:28:00Z,1320.0
2025-02-25T08:29:00Z,1270.0
2025-02-25T08:30:00Z,1441.0
2025-02-25T08:31:00Z,1461.0
2025-02-25T08:32:00Z,1452.0
2025-02-25T08:33:00Z,1402.0
2025-02-25T08:34:00Z,1465.0
2025-02-25T08:35:00Z,1137.0
2025-02-25T08:36:00Z,838.0
2025-02-25T08:37:00Z,1001.0
2025-02-25T08:38:00Z,986.0
2025-02-25T08:39:00Z,991.0
2025-02-25T08:40:00Z,923.0
2025-02-25T08:41:00Z,921.0
2025-02-25T08:42:00Z,1115.0
2025-02-25T08:43:00Z,1173.0
2025-02-25T08:44:00Z,1203.0
2025-02-25T08:45:00Z,929.0
2025-02-25T08:46:00Z,1126.0
2025-02-25T08:47:00Z,1222.0
2025-02-25T08:48:00Z,1206.0
2025-02-25T08:49:00Z,1211.0
2025-02-25T08:50:00Z,1166.0
2025-02-25T08:51:00Z,1015.0
2025-02-25T08:52:00Z,1101.0
2025-02-25T08:53:00Z,1319.0
2025-02-25T08:54:00Z,1182.0
2025-02-25T08:55:00Z,1072.0
2025-02-25T08:56:00Z,1284.0
2025-02-25T08:57:00Z,1236.0
2025-02-25T08:58:00Z,1353.0
2025-02-25T08:59:00Z,1338.0
2025-02-25T09:00:00Z,1162.0
2025-02-25T09:01:00Z,835.0
2025-02-25T09:02:00Z,884.0
2025-02-25T09:03:00Z,1122.0
2025-02-25T09:04:00Z,1048.0
2025-02-25T09:05:00Z,814.0
2025-02-25T09:06:00Z,749.0
2025-02-25T09:07:00Z,1042.0
2025-02-25T09:08:00Z,888.0
2025-02-25T09:09:00Z,932.0
2025-02-25T09:10:00Z,1078.0
2025-02-25T09:11:00Z,938.0
2025-02-25T09:12:00Z,1074.0
2025-02-25T09:13:00Z,1164.0
2025-02-25T09:14:00Z,1107.0
2025-02-25T09:15:00Z,1345.0
2025-02-25T09:16:00Z,1192.0
2025-02-25T09:17:00Z,1129.0
2025-02-25T09:18:00Z,1160.0
2025-02-25T09:19:00Z,1349.0
2025-02-25T09:20:00Z,1072.0
2025-02-25T09:21:00Z,1188.0
2025-02-25T09:22:00Z,1284.0
2025-02-25T09:23:00Z,1193.0
2025-02-25T09:24:00Z,1019.0
2025-02-25T09:25:00Z,1258.0
2025-02-25T09:26:00Z,1281.0
2025-02-25T09:27:00Z,1354.0
2025-02-25T09:28:00Z,1196.0
2025-02-25T09:29:00Z,1174.0
2025-02-25T09:30:00Z,1288.0
2025-02-25T09:31:00Z,1190.0
2025-02-25T09:32:00Z,1421.0
2025-02-25T09:33:00Z,1446.0
2025-02-25T09:34:00Z,1204.0
2025-02-25T09:35:00Z,1183.0
2025-02-25T09:36:00Z,1315.0
2025-02-25T09:37:00Z,1373.0
2025-02-25T09:38:00Z,1323.0
2025-02-25T09:39:00Z,1419.0
2025-02-25T09:40:00Z,1305.0
2025-02-25T09:41:00Z,1309.0
2025-02-25T09:42:00Z,1543.0
2025-02-25T09:43:00Z,1449.0
2025-02-25T09:44:00Z,1242.0
2025-02-25T09:45:00Z,1315.0
2025-02-25T09:46:00Z,1469.0
2025-02-25T09:47:00Z,1385.0
2025-02-25T09:48:00Z,1460.0
2025-02-25T09:49:00Z,1220.0
2025-02-25T09:50:00Z,1331.0
2025-02-25T09:51:00Z,1557.0
2025-02-25T09:52:00Z,1402.0
2025-02-25T09:53:00Z,1366.0
2025-02-25T09:54:00Z,1258.0
2025-02-25T09:55:00Z,1171.0
2025-02-25T09:56:00Z,1297.0
2025-02-25T09:57:00Z,1125.0
2025-02-25T09:58:00Z,1186.0
2025-02-25T09:59:00Z,1249.0
2025-02-25T10:00:00Z,1179.0
2025-02-25T10:01:00Z,1362.0
2025-02-25T10:02:00Z,1215.0
2025-02-25T10:03:00Z,1306.0
2025-02-25T10:04:00Z,1256.0
2025-02-25T10:05:00Z,1048.0
2025-02-25T10:06:00Z,1129.0
2025-02-25T10:07:00Z,1224.0
2025-02-25T10:08:00Z,1083.0
2025-02-25T10:09:00Z,1176.0
2025-02-25T10:10:00Z,1122.0
2025-02-25T10:11:00Z,1026.0
2025-02-25T10:12:00Z,1131.0
2025-02-25T10:13:00Z,1226.0
2025-02-25T10:14:00Z,1379.0
2025-02-25T10:15:00Z,1162.0
2025-02-25T10:16:00Z,1181.0
2025-02-25T10:17:00Z,1618.0
2025-02-25T10:18:00Z,1489.0
2025-02-25T10:19:00Z,1554.0
2025-02-25T10:20:00Z,1597.0
2025-02-25T10:21:00Z,1567.0
2025-02-25T10:22:00Z,1320.0
2025-02-25T10:23:00Z,1461.0
2025-02-25T10:24:00Z,1679.0
2025-02-25T10:25:00Z,1828.0
2025-02-25T10:26:00Z,1928.0
2025-02-25T10:27:00Z,1896.0
2025-02-25T10:28:00Z,1765.0
2025-02-25T10:29:00Z,1675.0
2025-02-25T10:30:00Z,1974.0
2025-02-25T10:31:00Z,1769.0
2025-02-25T10:32:00Z,1768.0
2025-02-25T10:33:00Z,1981.0
2025-02-25T10:34:00Z,2024.0
2025-02-25T10:35:00Z,1946.0
2025-02-25T10:36:00Z,1992.0
2025-02-25T10:37:00Z,1854.0
2025-02-25T10:38:00Z,2093.0
2025-02-25T10:39:00Z,2237.0
2025-02-25T10:40:00Z,2023.0
2025-02-25T10:41:00Z,2255.0
2025-02-25T10:42:00Z,2046.0
2025-02-25T10:43:00Z,1686.0
2025-02-25T10:44:00Z,1895.0
2025-02-25T10:45:00Z,1917.0
2025-02-25T10:46:00Z,1715.0
2025-02-25T10:47:00Z,1662.0
2025-02-25T10:48:00Z,1578.0
2025-02-25T10:49:00Z,1753.0
2025-02-25T10:50:00Z,1858.0
2025-02-25T10:51:00Z,2164.0
2025-02-25T10:52:00Z,2126.0
2025-02-25T10:53:00Z,1580.0
2025-02-25T10:54:00Z,1766.0
2025-02-25T10:55:00Z,1487.0
2025-02-25T10:56:00Z,1691.0
2025-02-25T10:57:00Z,1999.0
2025-02-25T10:58:00Z,1591.0
2025-02-25T10:59:00Z,1902.0
2025-02-25T11:00:00Z,1698.0
2025-02-25T11:01:00Z,1281.0
2025-02-25T11:02:00Z,1514.0
2025-02-25T11:03:00Z,1655.0
2025-02-25T11:04:00Z,1672.0
2025-02-25T11:05:00Z,2032.0
2025-02-25T11:06:00Z,2217.0
2025-02-25T11:07:00Z,2221.0
2025-02-25T11:08:00Z,1999.0
2025-02-25T11:09:00Z,2042.0
2025-02-25T11:10:00Z,2288.0
2025-02-25T11:11:00Z,2017.0
2025-02-25T11:12:00Z,2276.0
2025-02-25T11:13:00Z,2249.0
2025-02-25T11:14:00Z,2147.0
2025-02-25T11:15:00Z,2264.0
2025-02-25T11:16:00Z,2196.0
2025-02-25T11:17:00Z,1803.0
2025-02-25T11:18:00Z,2008.0
2025-02-25T11:19:00Z,2241.0
2025-02-25T11:20:00Z,2242.0
2025-02-25T11:21:00Z,2155.0
2025-02-25T11:22:00Z,2130.0
2025-02-25T11:23:00Z,2137.0
2025-02-25T11:24:00Z,1986.0
2025-02-25T11:25:00Z,2179.0
2025-02-25T11:26:00Z,2345.0
2025-02-25T11:27:00Z,1788.0
2025-02-25T11:28:00Z,1742.0
2025-02-25T11:29:00Z,1827.0
2025-02-25T11:30:00Z,2077.0
2025-02-25T11:31:00Z,1879.0
2025-02-25T11:32:00Z,1635.0
2025-02-25T11:33:00Z,1635.0
2025-02-25T11:34:00Z,1311.0
2025-02-25T11:35:00Z,1165.0
2025-02-25T11:36:00Z,1173.0
2025-02-25T11:37:00Z,1038.0
2025-02-25T11:38:00Z,936.0
2025-02-25T11:39:00Z,1052.0
2025-02-25T11:40:00Z,1272.0
2025-02-25T11:41:00Z,1315.0
2025-02-25T11:42:00Z,1406.0
2025-02-25T11:43:00Z,1325.0
2025-02-25T11:44:00Z,1427.0
2025-02-25T11:45:00Z,1501.0
2025-02-25T11:46:00Z,1493.0
2025-02-25T11:47:00Z,1396.0
2025-02-25T11:48:00Z,1744.0
2025-02-25T11:49:00Z,1527.0
2025-02-25T11:50:00Z,1378.0
2025-02-25T11:51:00Z,1752.0
2025-02-25T11:52:00Z,1739.0
2025-02-25T11:53:00Z,1721.0
2025-02-25T11:54:00Z,1780.0
2025-02-25T11:55:00Z,1670.0
2025-02-25T11:56:00Z,1547.0
2025-02-25T11:57:00Z,1636.0
2025-02-25T11:58:00Z,1941.0
2025-02-25T11:59:00Z,2131.0
2025-02-25T12:00:00Z,2110.0
2025-02-25T12:01:00Z,2046.0
2025-02-25T12:02:00Z,1971.0
2025-02-25T12:03:00Z,2403.0
2025-02-25T12:04:00Z,2010.0
2025-02-25T12:05:00Z,2065.0
2025-02-25T12:06:00Z,2050.0
2025-02-25T12:07:00Z,2291.0
2025-02-25T12:08:00Z,2351.0
2025-02-25T12:09:00Z,2211.0
2025-02-25T12:10:00Z,2368.0
2025-02-25T12:11:00Z,2499.0
2025-02-25T12:12:00Z,2135.0
2025-02-25T12:13:00Z,2115.0
2025-02-25T12:14:00Z,2088.0
2025-02-25T12:15:00Z,1972.0
2025-02-25T12:16:00Z,2006.0
2025-02-25T12:17:00Z,1927.0
2025-02-25T12:18:00Z,1687.0
2025-02-25T12:19:00Z,1710.0
2025-02-25T12:20:00Z,1606.0
2025-02-25T12:21:00Z,1775.0
2025-02-25T12:22:00Z,1650.0
2025-02-25T12:23:00Z,1651.0
2025-02-25T12:24:00Z,1749.0
2025-02-25T12:25:00Z,1823.0
2025-02-25T12:26:00Z,1883.0
2025-02-25T12:27:00Z,1835.0
2025-02-25T12:28:00Z,1841.0
2025-02-25T12:29:00Z,1831.0
2025-02-25T12:30:00Z,2068.0
2025-02-25T12:31:00Z,2206.0
2025-02-25T12:32:00Z,2531.0
2025-02-25T12:33:00Z,2724.0
2025-02-25T12:34:00Z,2834.0
2025-02-25T12:35:00Z,2075.0
2025-02-25T12:36:00Z,2163.0
2025-02-25T12:37:00Z,2067.0
2025-02-25T12:38:00Z,2137.0
2025-02-25T12:39:00Z,1997.0
2025-02-25T12:40:00Z,1825.0
2025-02-25T12:41:00Z,1979.0
2025-02-25T12:42:00Z,2534.0
2025-02-25T12:43:00Z,2365.0
2025-02-25T12:44:00Z,2386.0
2025-02-25T12:45:00Z,2271.0
2025-02-25T12:46:00Z,2143.0
2025-02-25T12:47:00Z,2598.0
2025-02-25T12:48:00Z,2259.0
2025-02-25T12:49:00Z,1954.0
2025-02-25T12:50:00Z,2159.0
2025-02-25T12:51:00Z,2025.0
2025-02-25T12:52:00Z,1939.0
2025-02-25T12:53:00Z,1934.0
2025-02-25T12:54:00Z,1723.0
2025-02-25T12:55:00Z,1762.0
2025-02-25T12:56:00Z,2333.0
2025-02-25T12:57:00Z,1947.0
2025-02-25T12:58:00Z,1818.0
2025-02-25T12:59:00Z,1759.0
2025-02-25T13:00:00Z,1650.0
2025-02-25T13:01:00Z,1679.0
2025-02-25T13:02:00Z,1728.0
2025-02-25T13:03:00Z,1502.0
2025-02-25T13:04:00Z,1804.0
2025-02-25T13:05:00Z,1765.0
2025-02-25T13:06:00Z,1550.0
2025-02-25T13:07:00Z,1716.0
2025-02-25T13:08:00Z,1680.0
2025-02-25T13:09:00Z,1665.0
2025-02-25T13:10:00Z,1899.0
2025-02-25T13:11:00Z,1884.0
2025-02-25T13:12:00Z,1897.0
2025-02-25T13:13:00Z,1945.0
2025-02-25T13:14:00Z,1966.0
2025-02-25T13:15:00Z,2178.0
2025-02-25T13:16:00Z,2189.0
2025-02-25T13:17:00Z,1891.0
2025-02-25T13:18:00Z,1993.0
2025-02-25T13:19:00Z,2022.0
2025-02-25T13:20:00Z,1998.0
2025-02-25T13:21:00Z,2236.0
2025-02-25T13:22:00Z,2261.0
2025-02-25T13:23:00Z,2267.0
2025-02-25T13:24:00Z,2312.0
2025-02-25T13:25:00Z,1938.0
2025-02-25T13:26:00Z,2280.0
2025-02-25T13:27:00Z,2532.0
2025-02-25T13:28:00Z,2808.0
2025-02-25T13:29:00Z,2667.0
2025-02-25T13:30:00Z,2511.0
2025-02-25T13:31:00Z,2749.0
2025-02-25T13:32:00Z,2485.0
2025-02-25T13:33:00Z,2298.0
2025-02-25T13:34:00Z,2357.0
2025-02-25T13:35:00Z,2530.0
2025-02-25T13:36:00Z,2599.0
2025-02-25T13:37:00Z,2507.0
2025-02-25T13:38:00Z,2879.0
2025-02-25T13:39:00Z,2772.0
2025-02-25T13:40:00Z,2416.0
2025-02-25T13:41:00Z,2885.0
2025-02-25T13:42:00Z,2446.0
2025-02-25T13:43:00Z,2772.0
2025-02-25T13:44:00Z,2472.0
2025-02-25T13:45:00Z,2758.0
2025-02-25T13:46:00Z,2725.0
2025-02-25T13:47:00Z,2839.0
2025-02-25T13:48:00Z,2732.0
2025-02-25T13:49:00Z,3036.0
2025-02-25T13:50:00Z,2847.0
2025-02-25T13:51:00Z,2444.0
2025-02-25T13:52:00Z,2521.0
2025-02-25T13:53:00Z,2676.0
2025-02-25T13:54:00Z,2258.0
2025-02-25T13:55:00Z,2314.0
2025-02-25T13:56:00Z,2343.0
2025-02-25T13:57:00Z,2555.0
2025-02-25T13:58:00Z,2617.0
2025-02-25T13:59:00Z,2158.0
2025-02-25T14:00:00Z,2113.0
2025-02-25T14:01:00Z,2201.0
2025-02-25T14:02:00Z,2151.0
2025-02-25T14:03:00Z,2395.0
2025-02-25T14:04:00Z,2201.0
2025-02-25T14:05:00Z,2704.0
2025-02-25T14:06:00Z,2314.0
2025-02-25T14:07:00Z,1973.0
2025-02-25T14:08:00Z,2171.0
2025-02-25T14:09:00Z,2504.0
2025-02-25T14:10:00Z,2462.0
2025-02-25T14:11:00Z,2383.0
2025-02-25T14:12:00Z,2564.0
2025-02-25T14:13:00Z,2698.0
2025-02-25T14:14:00Z,2297.0
2025-02-25T14:15:00Z,1768.0
2025-02-25T14:16:00Z,1593.0
2025-02-25T14:17:00Z,1797.0
2025-02-25T14:18:00Z,1840.0
2025-02-25T14:19:00Z,1877.0
2025-02-25T14:20:00Z,2012.0
2025-02-25T14:21:00Z,1819.0
2025-02-25T14:22:00Z,1977.0
2025-02-25T14:23:00Z,2173.0
2025-02-25T14:24:00Z,2210.0
2025-02-25T14:25:00Z,1991.0
2025-02-25T14:26:00Z,2161.0
2025-02-25T14:27:00Z,2171.0
2025-02-25T14:28:00Z,1935.0
2025-02-25T14:29:00Z,1874.0
2025-02-25T14:30:00Z,2294.0
2025-02-25T14:31:00Z,2462.0
2025-02-25T14:32:00Z,1946.0
2025-02-25T14:33:00Z,1911.0
2025-02-25T14:34:00Z,1947.0
2025-02-25T14:35:00Z,2067.0
2025-02-25T14:36:00Z,1948.0
2025-02-25T14:37:00Z,2040.0
2025-02-25T14:38:00Z,2087.0
2025-02-25T14:39:00Z,1641.0
2025-02-25T14:40:00Z,1873.0
2025-02-25T14:41:00Z,1834.0
2025-02-25T14:42:00Z,1825.0
2025-02-25T14:43:00Z,1715.0
2025-02-25T14:44:00Z,1778.0
2025-02-25T14:45:00Z,1872.0
2025-02-25T14:46:00Z,1443.0
2025-02-25T14:47:00Z,1667.0
2025-02-25T14:48:00Z,1631.0
2025-02-25T14:49:00Z,1720.0
2025-02-25T14:50:00Z,1668.0
2025-02-25T14:51:00Z,1674.0
2025-02-25T14:52:00Z,1952.0
2025-02-25T14:53:00Z,1969.0
2025-02-25T14:54:00Z,2029.0
2025-02-25T14:55:00Z,2123.0
2025-02-25T14:56:00Z,2058.0
2025-02-25T14:57:00Z,1889.0
2025-02-25T14:58:00Z,1945.0
2025-02-25T14:59:00Z,2340.0
2025-02-25T15:00:00Z,1956.0
2025-02-25T15:01:00Z,2006.0
2025-02-25T15:02:00Z,2058.0
2025-02-25T15:03:00Z,1976.0
2025-02-25T15:04:00Z,1767.0
2025-02-25T15:05:00Z,1501.0
2025-02-25T15:06:00Z,1757.0
2025-02-25T15:07:00Z,1688.0
2025-02-25T15:08:00Z,1824.0
2025-02-25T15:09:00Z,2060.0
2025-02-25T15:10:00Z,2229.0
2025-02-25T15:11:00Z,2265.0
2025-02-25T15:12:00Z,2242.0
2025-02-25T15:13:00Z,2200.0
2025-02-25T15:14:00Z,2043.0
2025-02-25T15:15:00Z,1857.0
2025-02-25T15:16:00Z,2080.0
2025-02-25T15:17:00Z,2049.0
2025-02-25T15:18:00Z,1862.0
2025-02-25T15:19:00Z,2088.0
2025-02-25T15:20:00Z,1956.0
2025-02-25T15:21:00Z,2124.0
2025-02-25T15:22:00Z,2052.0
2025-02-25T15:23:00Z,1846.0
2025-02-25T15:24:00Z,2033.0
2025-02-25T15:25:00Z,2014.0
2025-02-25T15:26:00Z,2056.0
2025-02-25T15:27:00Z,2074.0
2025-02-25T15:28:00Z,2473.0
2025-02-25T15:29:00Z,2025.0
2025-02-25T15:30:00Z,1899.0
2025-02-25T15:31:00Z,1910.0
2025-02-25T15:32:00Z,2008.0
2025-02-25T15:33:00Z,2119.0
2025-02-25T15:34:00Z,1903.0
2025-02-25T15:35:00Z,1755.0
2025-02-25T15:36:00Z,2274.0
2025-02-25T15:37:00Z,2379.0
2025-02-25T15:38:00Z,2239.0
2025-02-25T15:39:00Z,2030.0
2025-02-25T15:40:00Z,2452.0
2025-02-25T15:41:00Z,2389.0
2025-02-25T15:42:00Z,2357.0
2025-02-25T15:43:00Z,2221.0
2025-02-25T15:44:00Z,2090.0
2025-02-25T15:45:00Z,2213.0
2025-02-25T15:46:00Z,1930.0
2025-02-25T15:47:00Z,2106.0
2025-02-25T15:48:00Z,2753.0
2025-02-25T15:49:00Z,2689.0
2025-02-25T15:50:00Z,2649.0
2025-02-25T15:51:00Z,2622.0
2025-02-25T15:52:00Z,2159.0
2025-02-25T15:53:00Z,2395.0
2025-02-25T15:54:00Z,2344.0
2025-02-25T15:55:00Z,2118.0
2025-02-25T15:56:00Z,2038.0
2025-02-25T15:57:00Z,1951.0
2025-02-25T15:58:00Z,2233.0
2025-02-25T15:59:00Z,2479.0
2025-02-25T16:00:00Z,2128.0
2025-02-25T16:01:00Z,2017.0
2025-02-25T16:02:00Z,2146.0
2025-02-25T16:03:00Z,2192.0
2025-02-25T16:04:00Z,2250.0
2025-02-25T16:05:00Z,1909.0
2025-02-25T16:06:00Z,2087.0
2025-02-25T16:07:00Z,2101.0
2025-02-25T16:08:00Z,1991.0
2025-02-25T16:09:00Z,2294.0
2025-02-25T16:10:00Z,1999.0
2025-02-25T16:11:00Z,1853.0
2025-02-25T16:12:00Z,1984.0
2025-02-25T16:13:00Z,1993.0
2025-02-25T16:14:00Z,1827.0
2025-02-25T16:15:00Z,2031.0
2025-02-25T16:16:00Z,2590.0
2025-02-25T16:17:00Z,2770.0
2025-02-25T16:18:00Z,2737.0
2025-02-25T16:19:00Z,2478.0
2025-02-25T16:20:00Z,2465.0
2025-02-25T16:21:00Z,2224.0
2025-02-25T16:22:00Z,2431.0
2025-02-25T16:23:00Z,2559.0
2025-02-25T16:24:00Z,2242.0
2025-02-25T16:25:00Z,2204.0
2025-02-25T16:26:00Z,2027.0
2025-02-25T16:27:00Z,2301.0
2025-02-25T16:28:00Z,2126.0
2025-02-25T16:29:00Z,1758.0
2025-02-25T16:30:00Z,1618.0
2025-02-25T16:31:00Z,1940.0
2025-02-25T16:32:00Z,2142.0
2025-02-25T16:33:00Z,1952.0
2025-02-25T16:34:00Z,2269.0
2025-02-25T16:35:00Z,2103.0
2025-02-25T16:36:00Z,2276.0
2025-02-25T16:37:00Z,2177.0
2025-02-25T16:38:00Z,1971.0
2025-02-25T16:39:00Z,2041.0
2025-02-25T16:40:00Z,2039.0
2025-02-25T16:41:00Z,1923.0
2025-02-25T16:42:00Z,1978.0
2025-02-25T16:43:00Z,1950.0
2025-02-25T16:44:00Z,2086.0
2025-02-25T16:45:00Z,1889.0
2025-02-25T16:46:00Z,1957.0
2025-02-25T16:47:00Z,2197.0
2025-02-25T16:48:00Z,1897.0
2025-02-25T16:49:00Z,1870.0
2025-02-25T16:50:00Z,1721.0
2025-02-25T16:51:00Z,1782.0
2025-02-25T16:52:00Z,1815.0
2025-02-25T16:53:00Z,1819.0
2025-02-25T16:54:00Z,1782.0
2025-02-25T16:55:00Z,1731.0
2025-02-25T16:56:00Z,2075.0
2025-02-25T16:57:00Z,2270.0
2025-02-25T16:58:00Z,2031.0
2025-02-25T16:59:00Z,2298.0
2025-02-25T17:00:00Z,2087.0
2025-02-25T17:01:00Z,2046.0
2025-02-25T17:02:00Z,2222.0
2025-02-25T17:03:00Z,2347.0
2025-02-25T17:04:00Z,2220.0
2025-02-25T17:05:00Z,2311.0
2025-02-25T17:06:00Z,2181.0
2025-02-25T17:07:00Z,2456.0
2025-02-25T17:08:00Z,2443.0
2025-02-25T17:09:00Z,3124.0
2025-02-25T17:10:00Z,3194.0
2025-02-25T17:11:00Z,3033.0
2025-02-25T17:12:00Z,3002.0
2025-02-25T17:13:00Z,3102.0
2025-02-25T17:14:00Z,3221.0
2025-02-25T17:15:00Z,2633.0
2025-02-25T17:16:00Z,2522.0
2025-02-25T17:17:00Z,2863.0
2025-02-25T17:18:00Z,2797.0
2025-02-25T17:19:00Z,2817.0
2025-02-25T17:20:00Z,2968.0
2025-02-25T17:21:00Z,3379.0
2025-02-25T17:22:00Z,3272.0
2025-02-25T17:23:00Z,3258.0
2025-02-25T17:24:00Z,3172.0
2025-02-25T17:25:00Z,2964.0
2025-02-25T17:26:00Z,3011.0
2025-02-25T17:27:00Z,2747.0
2025-02-25T17:28:00Z,2429.0
2025-02-25T17:29:00Z,2907.0
2025-02-25T17:30:00Z,2812.0
2025-02-25T17:31:00Z,2929.0
2025-02-25T17:32:00Z,3012.0
2025-02-25T17:33:00Z,2946.0
2025-02-25T17:34:00Z,3008.0
2025-02-25T17:35:00Z,3036.0
2025-02-25T17:36:00Z,2655.0
2025-02-25T17:37:00Z,2648.0
2025-02-25T17:38:00Z,3139.0
2025-02-25T17:39:00Z,2960.0
2025-02-25T17:40:00Z,3148.0
2025-02-25T17:41:00Z,2872.0
2025-02-25T17:42:00Z,3066.0
2025-02-25T17:43:00Z,2929.0
2025-02-25T17:44:00Z,2735.0
2025-02-25T17:45:00Z,2924.0
2025-02-25T17:46:00Z,2842.0
2025-02-25T17:47:00Z,2875.0
2025-02-25T17:48:00Z,3236.0
2025-02-25T17:49:00Z,3223.0
2025-02-25T17:50:00Z,3249.0
2025-02-25T17:51:00Z,2995.0
2025-02-25T17:52:00Z,3010.0
2025-02-25T17:53:00Z,3033.0
2025-02-25T17:54:00Z,2790.0
2025-02-25T17:55:00Z,2941.0
2025-02-25T17:56:00Z,2765.0
2025-02-25T17:57:00Z,2986.0
2025-02-25T17:58:00Z,2845.0
2025-02-25T17:59:00Z,2708.0
2025-02-25T18:00:00Z,2627.0
2025-02-25T18:01:00Z,2602.0
2025-02-25T18:02:00Z,2651.0
2025-02-25T18:03:00Z,2835.0
2025-02-25T18:04:00Z,3011.0
2025-02-25T18:05:00Z,2789.0
2025-02-25T18:06:00Z,2831.0
2025-02-25T18:07:00Z,2983.0
2025-02-25T18:08:00Z,3014.0
2025-02-25T18:09:00Z,2902.0
2025-02-25T18:10:00Z,2883.0
2025-02-25T18:11:00Z,3044.0
2025-02-25T18:12:00Z,2849.0
2025-02-25T18:13:00Z,2944.0
2025-02-25T18:14:00Z,2812.0
2025-02-25T18:15:00Z,2467.0
2025-02-25T18:16:00Z,2735.0
2025-02-25T18:17:00Z,2781.0
2025-02-25T18:18:00Z,2972.0
2025-02-25T18:19:00Z,2890.0
2025-02-25T18:20:00Z,2841.0
2025-02-25T18:21:00Z,3024.0
2025-02-25T18:22:00Z,2735.0
2025-02-25T18:23:00Z,2547.0
2025-02-25T18:24:00Z,2459.0
2025-02-25T18:25:00Z,2315.0
2025-02-25T18:26:00Z,2735.0
2025-02-25T18:27:00Z,2770.0
2025-02-25T18:28:00Z,2791.0
2025-02-25T18:29:00Z,2858.0
2025-02-25T18:30:00Z,2548.0
2025-02-25T18:31:00Z,2239.0
2025-02-25T18:32:00Z,2127.0
2025-02-25T18:33:00Z,2419.0
2025-02-25T18:34:00Z,2161.0
2025-02-25T18:35:00Z,2680.0
2025-02-25T18:36:00Z,2437.0
2025-02-25T18:37:00Z,2796.0
2025-02-25T18:38:00Z,2702.0
